	LKP		lake powell	
	LKR		laker	
	LKS		airlin	
	LKX		muttley	
	LKY		lucky	
	LLA		leo lopez	
	LLB		lloydaereo	
	LLC		small planet	
	LLD		avia lloyd	
	LLE		convalles	
	LLG		kakheti	
	LLI		auriga	
	LLJ		mayboune jet	
	LLK		air life	
	LLL		lavie	
	LLM		yamal	
	LLO		apollo	
	LLP		skypol	
	LLR		allied	
	LLS		serviestrella	
	LLT		classic jet	
	LLX		germanjet	
	LLY		letsy	
	LMA		aerolima	
	LMB		aviakomi	
	LMC		linea decarga	
	LMD		lamia	
	LME		limair express	
	LMG		south african	
	LMJ		masterjet	
	LMK		landmark	
	LML		alamia air	
	LMN		lineas monarca	
	LMO		sky limo	
	LMP		air flight	
	LMR		lamair	
	LMS		lomas	
	LMT		air limousin	
	LMU		almasria	
	LMX		lineas mexicanas	
	LMZ		alunk	
	LNA		elnair	
	LNC		lancana	
	LND		aaland	
	LNE		lan ecuador	
	LNG		lightning	
	LNH		lasa	
	LNI		lion inter	
	LNK		link	
	LNM		air ring	
	LNP		sapsa	
	LNQ		fastlink	
	LNR		lantur	
	LNS		lansa	
	LNT		lineaint	
	LNX		lonex	
	LNZ		linz	
	LOA		loneair	
	LOC		locavia	
	LOD		logic	
	LOF		waterski	
	LOG		logan	
	LOK		alok air	
	LOL		lola	
	LON		avilond	
	LOP		linton on ouse	
	LOR		leo charter	
	LOS		lossie	
	LOT		pollot	
	LOU		air saint louis	
	LOV		loveair	
	LOY		loyds	
	LPA		lineaspal	
	LPC		netstar	
	LPD		leopard	
	LPE		patagonia	
	LPL		lease-a-plane	
	LPN		laoag air	
	LPR		ratovnik	
	LPS		alps	
	LPT		latur	
	LPU		eurostar	
	LPV		alpav	
	LQS		lequios	
	LRA		little red	
	LRB		lady racine	
	LRC		lacsa	
	LRD		laredo air	
	LRE		aero lasare	
	LRG		solaer laguna	
	LRK		skylark	
	LRO		alrosa	
	LRR		lorraine	
	LRT		liberty jet	
	LRW		al rida	
	LSA		internacional	
	LSB		lensibavia	
	LSC		cedros	
	LSF		eole	
	LSK		aurela	
	LSM		titan	
	LSN		servianl	
	LSO		lineas sol	
	LSP		air tony	
	LSR		alsair	
	LSS		lone star	
	LST		lesortec	
	LSU		laus air	
	LSV		slovenian airforce	
	LSX		atlas exec	
	LSY		lebanon sky	
	LTA		lift	
	LTB		sky bel	
	LTC		charter jets	
	LTD		lightspeed	
	LTE		fun jet	
	LTF		garfield	
	LTG		tamcargo	
	LTH		stealth	
	LTI		latino	
	LTL		latavio	
	LTM		latamerica	
	LTN		latinas	
	LTO		billatransport	
	LTP		latpass	
	LTR		luft transport	
	LTS		l_t_s	
	LTT		litcom	
	LTU		germanair	
	LTW		twentair	
	LTX		leo taxi	
	LTY		skydeck	
	LTZ		lotos air	
	LUA		lusitania	
	LUC		stef	
	LUK		lukoil	
	LUP		lupenga	
	LUR		atlantis liner	
	LUS		lotmore	
	LUT		lugo	
	LUV		airsing	
	LUX		freebird	
	LUZ		lisbonjet	
	LVB		silverbird	
	LVD		air sante	
	LVG		livingston	
	LVI		salvi	
	LVL		dania	
	LVN		aliven	
	LVO		lovo	
	LVR		aviailsa	
	LVS		signia	
	LVT		taxivalenciana	
	LVW		longview	
	LWA		libyan wings	
	LWC		transaca	
	LWD		leisure world	
	LWG		luxwing	
	LWI		lumi	
	LWL		cub driver	
	LXA		red lion	
	LXC		luxvan	
	LXF		lynx flight	
	LXG		lux aviation	
	LXJ		flexjet	
	LXL		luxliner	
	LXP		lanex	
	LXR		sky luxury	
	LXS		lynx servicios	
	LXX		libyanexpress	
	LYA		lyonair	
	LYB		highlands	
	LYC		lynden	
	LYD		lyddair	
	LYF		lithuanian airforce	
	LYH		heliguyane	
	LYM		key lime	
	LYN		altyn avia	
	LYT		apatas	
	LYW		libyan airways	
	LYX		lynx air	
	LZA		aerolanza	
	LZB		flying bulgaria	
	LZP		doc air	
	LZR		lazur gee-bee	
	LZT		baraka	
	MAA		mas carga	
	MAB		millardair	
	MAC		arabia maroc	
	MAD		maple air	
	MAE		mali airexpress	
	MAF		airmas	
	MAG		merid air	
	MAH		malev	
	MAI		moravian	
	MAJ		me tack	
	MAK		malin	
	MAL		moringstar	
	MAM		aeromam	
	MAN		mannion	
	MAO		mayo	
	MAP		mapping	
	MAQ		mac aviation	
	MAR		hellasmed	
	MAS		malaysian	
	MAT		maine-av	
	MAU		airmauritius	
	MAV		sea wing	
	MAW		mustique	
	MAX		max-aviation	
	MAY		maya	
	MAZ		mines	
	MBA		avag air	
	MBB		air manas	
	MBC		mabeco	
	MBE		martin	
	MBF		mabe flights	
	MBG		chalgrove	
	MBI		mountain bird	
	MBL		first city	
	MBN		zambiana	
	MBO		aerobal	
	MBR		brazilian navy	
	MBS		mbachi air	
	MBT		manitoba	
	MBV		aerem	
	MBW		zambiana	
	MCA		calson	
	MCB		westmid	
	MCD		air med	
	MCE		marshall	
	MCF		mac foto	
	MCG		medicopter	
	MCH		macline	
	MCI		morocco-airways	
	MCJ		jetmac	
	MCL		medic	
	MCM		heli air	
	MCN		mac dan	
	MCO		marcos	
	MCP		marcopolo	
	MCR		monacair	
	MCS		carmex	
	MCT		trans cortes	
	MCV		m_t_c aviacion	
	MCW		machine works	
	MCX		mauricargo	
	MCY		mercy	
	MDA		mandarin	
	MDB		marianas	
	MDC		night ship	
	MDD		donlines	
	MDE		mauri-trans	
	MDF		med-freight	
	MDG		air madagascar	
	MDI		medops	
	MDJ		jaro international	
	MDK		madikwe	
	MDL		mandala	
	MDM		medavia	
	MDN		meridiana air	
	MDO		kuda	
	MDR		aeroplanos	
	MDS		mid-south	
	MDT		midnight	
	MDV		moldavian	
	MDW		medwing	
	MDX		medair	
	MDZ		midanes	
	MEA		cedar jet	
	MEC		mercair	
	MED		medical	
	MEE		elimediterranea	
	MEF		empennage	
	MEG		megalines	
	MEH		greenmalev	
	MEI		avalon	
	MEJ		medjet	
	MEK		med-trans	
	MEL		minstrel	
	MEM		meridian cherry	
	MEN		rahal	
	MEO		metro airways	
	MEP		midex	
	MER		methow	
	MES		mesaba	
	MET		metman	
	MEV		med-view	
	MEX		eagle express	
	MEY		melody	
	MFA		seahorse	
	MFB		mountainheli	
	MFC		east wind	
	MFD		freight dog	
	MFG		mid africa	
	MFL		mcfly	
	MFP		forest ranger	
	MFR		midline freight	
	MFS		miller time	
	MFT		yorkair	
	MFY		medifly mex	
	MFZ		mofaz air	
	MGA		mag aviacion	
	MGB		mockingbird	
	MGC		mongolia cargo	
	MGD		miami air	
	MGE		magellan	
	MGF		foglia	
	MGG		magaero	
	MGH		m_g__h global	
	MGI		marghi	
	MGK		megla	
	MGL		mongol air	
	MGM		marie galante	
	MGN		morgan air	
	MGO		mango	
	MGP		magpie	
	MGR		magna air	
	MGS		aeromagar	
	MGW		great mongolian	
	MGX		montair	
	MHA		mountain high	
	MHC		aero jomacha	
	MHD		yas air	
	MHF		air maritime	
	MHK		al-naser	
	MHL		hassimair	
	MHN		manhattan	
	MHO		mahalo	
	MHQ		helicare	
	MHS		air memphis	
	MHU		memphis uganda	
	MHV		snowcap	
	MIA		mauria	
	MIC		mint airways	
	MID		midcoast	
	MIE		aeropremier	
	MIF		miras	
	MIG		mig avia	
	MIH		massyline	
	MIK		meerblick	
	MIM		mimino	
	MIN		minerve	
	MIO		mico	
	MIR		aeromir	
	MIS		midstate	
	MIT		matco	
	MIV		miavia	
	MIW		midwing	
	MIX		masis	
	MIZ		milaz	
	MJA		majara	
	MJB		magic blue	
	MJC		zimbird	
	MJE		emjet	
	MJF		em-express	
	MJI		majestic jet	
	MJL		moldjet	
	MJM		elco eti	
	MJN		majan	
	MJP		air majoro	
	MJR		major	
	MJS		medical jet	
	MJT		madjet	
	MKA		kruger-air	
	MKD		matairways	
	MKE		megantara	
	MKG		mekong	
	MKH		air marrakech	
	MKI		kilo ice	
	MKK		aerokey	
	MKL		mccall	
	MKN		mekong airlines	
	MKO		goshawk	
	MKP		adygeya	
	MKR		air lanme	
	MKS		mikisew	
	MKU		moku	
	MKV		luber	
	MKY		monky	
	MLA		mile air	
	MLB		manaf	
	MLC		malila	
	MLD		air moldova	
	MLE		moldaero	
	MLF		amal	
	MLH		mahalo	
	MLI		demais	
	MLK		nigerjet	
	MLL		mallorca	
	MLM		millennium	
	MLN		millennium	
	MLO		milenio	
	MLP		malay pacific	
	MLR		mihin lanka	
	MLS		mall-airways	
	MLT		maleth	
	MLV		moldova international	
	MLX		malawi express	
	MLZ		maglease	
	MMA		myanmar	
	MMC		aermarche	
	MMD		mermaid	
	MME		majestic air	
	MMF		multi	
	MMG		ruta maya	
	MMH		night rider	
	MMI		italian navy	
	MMJ		macaujet	
	MML		trans mongolia	
	MMM		aviameridian	
	MMN		minuteman	
	MMO		malit	
	MMP		amp-inc	
	MMR		monair	
	MMS		musaad air	
	MMT		sam inter	
	MMX		perumax	
	MMY		marmot	
	MMZ		euroatlantic	
	MNA		merpati	
	MNB		black sea	
	MNC		muncie	
	MND		air madina	
	MNE		aeroamanecer	
	MNF		ringway	
	MNG		aero mongolia	
	MNH		monarch air	
	MNI		aeromil	
	MNJ		menajet	
	MNK		viamet	
	MNL		miniliner	
	MNM		nino	
	MNO		tulca	
	MNP		manila sky	
	MNR		teemol	
	MNS		manunggal	
	MNT		montserrat	
	MNU		mainer	
	MNV		navale	
	MNX		manx	
	MNY		mooney flight	
	MNZ		murman air	
	MOA		moras	
	MOC		monarch cargo	
	MOD		mondego	
	MOE		most air	
	MOF		mike golf	
	MOG		mogilev	
	MOH		moth	
	MOL		bagdan	
	MOM		modern air	
	MON		monarch	
	MOR		morefly	
	MOT		aeromonterrey	
	MOU		blackadder	
	MOV		mov air	
	MOW		mohawk air	
	MOZ		mozart	
	MPA		mid pac	
	MPC		mountain pacific	
	MPD		red comet	
	MPE		empress	
	MPF		executive waltz	
	MPH		martinair	
	MPI		mosphil	
	MPJ		mapjet	
	MPL		metro	
	MPO		amparo	
	MPS		special	
	MPX		aeromexpress	
	MQT		musketeer	
	MRA		martex	
	MRB		toma	
	MRC		martrans	
	MRD		meridian	
	MRE		med rescue	
	MRF		maur-fret	
	MRG		manag'air	
	MRH		marham	
	MRI		moritani	
	MRJ		meraj airlines	
	MRK		markair	
	MRL		aeromorelos	
	MRM		murman	
	MRN		marianne	
	MRO		morrison	
	MRP		abas	
	MRR		mariner	
	MRS		mars cargo	
	MRT		mike romeo	
	MRV		miravia	
	MRW		aviamars	
	MRX		speedmark	
	MRY		air marine	
	MRZ		mars	
	MSA		mistral wings	
	MSB		long	
	MSD		moosehead	
	MSE		airmas	
	MSF		minsheng	
	MSG		aviamost	
	MSH		marshalair	
	MSI		motor sich	
	MSJ		magnum air	
	MSK		air sport	
	MSL		marslandair	
	MSM		aeromas express	
	MSN		nara	
	MSO		meso americanas	
	MSP		seguridad	
	MSQ		meta	
	MSR		egyptair	
	MSS		wasatch	
	MST		amistad	
	MSU		maluti sky	
	MSV		aerafkam	
	MSW		moldwest	
	MSX		egyptair cargo	
	MSY		massey	
	MTA		gak aviation	
	MTB		aerometropolis	
	MTC		air minerva	
	MTE		citurs	
	MTF		interjet	
	MTH		research	
	MTI		martinez	
	MTJ		metrojet	
	MTK		airmetack	
	MTL		mitavia	
	MTM		avitrans	
	MTN		mountain	
	MTO		manitoulin	
	MTP		metrocopter	
	MTQ		air martinique	
	MTR		metro	
	MTS		medservice	
	MTT		blue mast	
	MTV		mountain valley	
	MTW		mauritania airways	
	MTX		multitaxi	
	MTY		monty	
	MTZ		mali airways	
	MUA		murray air	
	MUC		air munich	
	MUG		muggan	
	MUI		maui	
	MUK		mukair	
	MUL		mokulele	
	MUN		aeromundo	
	MUR		muri	
	MUT		multiaeronautico	
	MVA		valair	
	MVD		air minvody	
	MVG		moldova-state	
	MVJ		mira vista	
	MVK		mavrik	
	MVL		mavial	
	MVM		pegasus	
	MVN		marvin	
	MVP		allstar	
	MVR		mav-air	
	MVS		air senok	
	MWG		maswings	
	MWL		midwest airlink	
	MWM		modernair	
	MWN		max niger	
	MWR		raslan	
	MWS		malta wings	
	MWT		midwest	
	MWY		mauritanienne	
	MXA		mexicana	
	MXB		mex blue	
	MXC		mexicargo	
	MXD		malindo	
	MXE		mozambique express	
	MXF		maxflight	
	MXG		maxig	
	MXL		maxair	
	MXM		maxlines	
	MXO		mexaero	
	MXP		beechnut	
	MXQ		mexiquenses	
	MXR		maxin air	
	MXS		millon express	
	MXT		transmex	
	MXU		cargo max	
	MXX		merchant	
	MXY		myjet	
	MYA		myflug	
	MYB		delmayab	
	MYD		myland	
	MYE		delmayab	
	MYF		my flight	
	MYI		mayair	
	MYK		mylin	
	MYL		aeromyl	
	MYN		mayan world	
	MYO		mayoral	
	MYR		miriadair	
	MYS		aero yaqui	
	MYT		kestrel	
	MYU		indo	
	MYV		lineas mayab	
	MYW		my sky	
	MYX		tallinn cat	
	MZA		air zory	
	MZL		montes azules	
	MZS		mahfooz	
	MZT		zhong tai	
	NAA		noruega	
	NAB		niger cargo	
	NAC		yukon	
	NAD		naser wings	
	NAE		national	
	NAF		netherlands air force	
	NAG		stardust	
	NAH		nahanni	
	NAI		north-adria	
	NAJ		jet group	
	NAK		enacschool	
	NAL		northway	
	NAM		n_a_m	
	NAN		norship	
	NAO		north american	
	NAP		napier	
	NAR		nica airways	
	NAS		nasairways	
	NAT		mass air	
	NAU		antanik	
	NAV		nav dispatch	
	NAW		newdan	
	NAX		nor shuttle	
	NAY		naysa	
	NAZ		nazas	
	NBA		neba	
	NBE		nakair	
	NBK		al-air	
	NBL		nobil air	
	NBN		teessair	
	NBR		norbrook	
	NBS		nimbus	
	NCA		nippon cargo	
	NCB		north caribou	
	NCC		north coast	
	NCE		top hat	
	NCF		county	
	NCG		netherlands coastguard	
	NCH		chanchangi	
	NCJ		north central	
	NCL		ancargo air	
	NCM		air bane	
	NCN		national	
	NCO		natalco	
	NCP		capital shuttle	
	NCR		national cargo	
	NCS		commuter canada	
	NCT		big bird	
	NCY		hermes	
	NDA		northern dakota	
	NDC		nordic	
	NDD		nordend	
	NDF		namibian airforce	
	NDJ		bassamat	
	NDL		needle	
	NDM		nadym	
	NDN		andinas	
	NDR		andesmar	
	NDT		n_d aerotaxis	
	NDU		sioux	
	NDX		nordex	
	NEA		new england	
	NEB		nebraska	
	NEC		necon air	
	NEE		northeast	
	NEF		nordex	
	NEG		aguas negras	
	NEJ		net business	
	NEL		aerolaredo	
	NEN		northeast swan	
	NEP		warisan	
	NEQ		neuquinos	
	NER		newair	
	NES		nordeste	
	NET		network	
	NEW		northeastern	
	NEX		neatex	
	NEY		northjet	
	NEZ		engair	
	NFA		north flying	
	NFC		north atlantic	
	NFD		flamingo	
	NFE		nordic blue	
	NFG		nightflight	
	NFL		great lakes	
	NFT		nefteavia	
	NFY		noalux	
	NGA		nigeria	
	NGB		nordic global	
	NGE		angel air	
	NGF		angel flight	
	NGG		air group	
	NGI		air global	
	NGK		oriental bridge	
	NGL		maxair nigeria	
	NGO		air angol	
	NGP		regal eagle	
	NGR		nigerian air force	
	NGS		nagesa	
	NGT		nika	
	NGV		angoavia	
	NGX		air global	
	NHA		shuttleflight	
	NHC		northern	
	NHE		nord	
	NHK		nighthawk	
	NHL		northumbria	
	NHR		nuevo horizonte	
	NHT		newheights	
	NHX		evo	
	NHZ		nada air	
	NIA		nile bird	
	NIC		illinois commuter	
	NID		aeroni	
	NIE		aeronieto	
	NIG		aeroline	
	NII		niis-avia	
	NIK		nik air	
	NIM		nimjet	
	NIN		niger airlines	
	NIR		norseman	
	NIS		nica	
	NIT		nighttrain	
	NIU		niue	
	NJA		shin nihon	
	NJC		nashville jet	
	NJE		fraction	
	NJF		sunjet	
	NJR		norjet	
	NJS		national jet	
	NJT		netjet	
	NKA		anka cargo	
	NKE		sun east	
	NKF		nordflight	
	NKH		helinor	
	NKK		ank air	
	NKL		nakheel	
	NKP		abakan air	
	NKS		spirit wings	
	NKT		shuttleflight	
	NKV		air nikolaev	
	NKZ		novokuznetsk	
	NLA		peninsula	
	NLC		nelair	
	NLD		november juliett	
	NLE		nellie	
	NLF		northern life	
	NLG		nelcargo	
	NLH		norstar	
	NLI		north link	
	NLK		elavia	
	NLL		northafrican air	
	NLM		city	
	NLP		norav	
	NLS		pander	
	NLT		nalair	
	NLU		insel aruba	
	NLV		seagull	
	NLW		nile wings	
	NLY		flyniki	
	NMA		nesma	
	NMB		namibia	
	NMD		nomad air	
	NMG		tianjiao air	
	NMI		tsunami	
	NML		newmill	
	NMR		e-med	
	NOA		noaa	
	NOB		swedline	
	NOC		norscraft	
	NOD		adjara	
	NOE		french hopper	
	NOF		fonna	
	NOH		northolt	
	NOJ		novajet	
	NOK		nok air	
	NOL		nat airline	
	NOM		madon	
	NOO		midnight	
	NOP		novair	
	NOR		norske	
	NOS		moonflower	
	NOT		costa norte	
	NOV		novanile	
	NOW		norwegian	
	NOX		north express	
	NOY		noy aviation	
	NPC		norpac	
	NPL		air nepal	
	NPO		novsib	
	NPP		mir scientific	
	NPR		air napier	
	NPT		neptune	
	NPX		northeast express	
	NQN		taneu	
	NRA		airnoar	
	NRC		north sea	
	NRD		nord air	
	NRE		aviones are	
	NRG		energy	
	NRK		naturelink	
	NRL		nolinor	
	NRN		netherlands navy	
	NRO		aeromaster	
	NRP		aeronord	
	NRR		natureair	
	NRS		rednose	
	NRT		norestair	
	NRV		norvan	
	NRW		hummel	
	NRX		norse air	
	NRZ		monarrez	
	NSA		nile safaris	
	NSC		trans-societe	
	NSE		satena	
	NSF		norton	
	NSH		north-shore	
	NSI		northern skies	
	NSJ		nanshan	
	NSK		intersalonika	
	NSL		nericair	
	NSM		thundercloud	
	NSO		sosa	
	NSP		sam purse	
	NSR		nasair	
	NSS		nesma connect	
	NST		avinoreste	
	NSW		newsouth	
	NSY		qunying	
	NTA		thunderbird	
	NTB		morabeza	
	NTC		night chase	
	NTE		intermex	
	NTF		netflight	
	NTG		integrales	
	NTH		north air	
	NTI		continente	
	NTJ		nextjet	
	NTK		natca	
	NTL		air anatolia	
	NTM		northam	
	NTN		natchair	
	NTO		centroaero	
	NTP		nistransair	
	NTR		nitro	
	NTS		nite star	
	NTT		inter-tropic	
	NTU		centurion	
	NTV		inter-ivoire	
	NTW		nationwide	
	NTX		nortax	
	NUB		valletta	
	NUK		nanuck	
	NUL		servicios nuevoleon	
	NUM		bully	
	NUN		nunsai	
	NUR		avia nur	
	NUS		enjet	
	NVC		nav can	
	NVD		nordvind	
	NVG		sadko avia	
	NVI		new avial	
	NVJ		nouvinter	
	NVK		vartovskavia	
	NVL		navcal	
	NVM		naviera	
	NVO		envuelo	
	NVQ		novo air	
	NVR		navigator	
	NVS		nouvelle affaires	
	NVT		native	
	NVY		navy	
	NWA		northwest	
	NWC		newflight	
	NWD		new world	
	NWF		second city	
	NWG		norwing	
	NWK		netlink	
	NWL		northwright	
	NWN		northwinds	
	NWS		nordland	
	NWT		territorial	
	NWW		halant	
	NWX		now flight	
	NWZ		zamnat	
	NXA		blue-dolphin	
	NXF		nextflight	
	NXN		nexton	
	NXS		nexus aviation	
	NXT		national freight	
	NXU		nexus	
	NYA		new york	
	NYB		belgian navy	
	NYG		nyge	
	NYH		new york	
	NYL		nile	
	NYS		nyasa	
	NYT		yeti airlines	
	NYX		nyx air	
	NZA		nayzak air	
	NZE		zenith air	
	NZM		mountcook	
	NZP		orbita	
	NZR		nurik	
	OAC		oriental air	
	OAD		orscom	
	OAE		omni-express	
	OAF		austrain ambulance	
	OAI		torline	
	OAL		olympic	
	OAN		otan	
	OAO		dvina	
	OAP		coapa	
	OAR		boss air	
	OAS		oryx	
	OAT		driller	
	OAU		oravia	
	OAV		omni	
	OAW		arabella	
	OBA		aerobanana	
	OBI		amedair	
	OBJ		objetivo	
	OBK		amako air	
	OBM		obshemash	
	OBS		orbest	
	OBT		cosmic girl	
	OCA		arosca	
	OCE		heliocean	
	OCF		explorer	
	OCL		overnight	
	OCM		o'connor	
	OCN		octaflight	
	OCO		air college	
	OCR		ocean air	
	OCS		ocean sky	
	OCT		octavia	
	OCW		ocean airways	
	ODB		servair	
	ODI		odinn	
	ODM		jetafrica	
	ODR		quadro	
	ODS		odessa air	
	ODY		odyssey	
	OEA		orient thai	
	OED		orion charter	
	OEG		orienteagle	
	OEL		partner	
	OES		art austria	
	OEW		dreamer	
	OFA		ofavi	
	OFF		challenge air	
	OFL		open flight	
	OFY		aerosof	
	OGA		oasis air	
	OGE		atlasjet	
	OGI		aerogisa	
	OGJ		bako air	
	OGN		origin	
	OHA		air odon	
	OHC		ohio-charter	
	OHK		oasis	
	OHS		odengene	
	OHY		onur air	
	OIR		slovair	
	OIX		orionx	
	OJA		pearl	
	OJF		occitania	
	OJO		ohjoh	
	OJT		orystar	
	OJY		ohjay	
	OKA		okayjet	
	OKC		thunder wings	
	OKJ		okada air	
	OKL		oklahoma	
	OKP		okapi	
	OKT		soko air	
	OLA		overland	
	OLC		solarcargo	
	OLD		air orenda	
	OLE		operadora	
	OLL		minmex	
	OLO		solo	
	OLR		colaereos	
	OLS		flight sol	
	OLT		oltra	
	OLV		olivia	
	OLX		olimex	
	OLY		oly air	
	OMA		oman air	
	OMB		omniblu	
	OMF		omniflys	
	OMG		omega	
	OMI		omni air	
	OML		manbra	
	OMN		majan	
	OMR		ormine	
	OMS		mazoon	
	ONA		yeongnam air	
	OND		condomett	
	ONE		oceanair	
	ONG		sonnig	
	ONO		noraero	
	ONR		eder	
	ONS		air dreams	
	ONT		ontario government	
	ONX		onixair	
	OOE		air ops	
	OOM		zoom	
	OOT		ootbas	
	OPC		optic	
	OPE		pontoisair	
	OPJ		opera jet	
	OPL		air opale	
	OPM		optima	
	OPN		openair	
	OPS		ops-jet	
	OPT		options	
	OPV		polsterer	
	ORA		long island	
	ORB		orenburg	
	ORC		oriental bridge	
	ORD		ordonez	
	ORE		rekoya	
	ORF		oman	
	ORG		orenavia	
	ORH		orsha	
	ORI		orion air	
	ORJ		orangecargo	
	ORK		orca taxi	
	ORL		on air	
	ORM		orprise	
	ORN		orange jet	
	ORO		capri	
	ORP		corpsa	
	ORR		turistica aurora	
	ORS		aviation service	
	ORT		skywalker	
	ORX		orex	
	ORZ		zorex	
	OSA		rostra	
	OSB		osob	
	OSD		secdef	
	OSI		aerosi	
	OSJ		oscarjet	
	OSL		sosoliso	
	OSN		aerosan	
	OSO		aerosorno	
	OSS		noticiosos	
	OST		alania	
	OSU		scarlet	
	OSV		irair	
	OSW		bevo	
	OSY		open skies	
	OTA		outlaw	
	OTC		air travel	
	OTE		octane	
	OTJ		tender air	
	OTK		on track	
	OTL		southline	
	OTM		zedtime	
	OTN		lastp	
	OTO		oto	
	OTP		operadora aereo	
	OTR		orientroc	
	OTS		tresalia	
	OTX		zotex	
	OUA		quest african	
	OUF		element	
	OUL		city express	
	OUR		mexitour	
	OVA		aeronova	
	OVD		russia corp	
	OVE		aeromover	
	OVI		vias ejecutivas	
	OWE		owenair	
	OWL		night owl	
	OWN		owensair	
	OWR		air crown	
	OWS		cargosur	
	OWT		brasil cargo	
	OXE		oxoe	
	OXF		oxford	
	OXM		orion malta	
	OXO		mill air	
	OXS		oxus airways	
	OYC		conair	
	OYE		koda air	
	OZA		ozark	
	OZB		zona blava	
	OZG		zori cargo	
	OZJ		ausjet	
	OZT		ozark tech	
	OZU		hozavi	
	OZW		ozwest	
	PAA		clipper	
	PAB		parair	
	PAC		polar	
	PAD		air professional	
	PAE		paisajes	
	PAF		pathfinder	
	PAG		perimeter	
	PAH		lani	
	PAI		sea ray	
	PAJ		airparma	
	PAK		pacific alaska	
	PAL		philippine	
	PAM		map air	
	PAO		polynesian	
	PAP		proflight	
	PAQ		solpac	
	PAR		pacrim	
	PAS		pelita	
	PAT		p_a_t	
	PAU		palauairways	
	PAV		brilliant	
	PAW		polonia	
	PAX		pannex	
	PAY		arpa	
	PAZ		papa mike	
	PBA		peebee air	
	PBB		adebar	
	PBC		paba	
	PBD		pobeda	
	PBF		penn-forest	
	PBI		bluebird	
	PBL		pelikan line	
	PBN		bluebird	
	PBO		aero cabos	
	PBR		polar bear	
	PBS		di air	
	PBT		parabat	
	PBU		air burundi	
	PBW		bussard	
	PBY		pearl services	
	PCA		piyo air	
	PCC		perforadora central	
	PCE		pace	
	PCF		pacific	
	PCG		postal cargo	
	PCH		pilatus wings	
	PCI		protea coin	
	PCJ		pacific jet	
	PCK		peacock	
	PCL		pacific chile	
	PCM		pac valley	
	PCN		princeton	
	PCO		pasco	
	PCP		principal	
	PCR		pacair	
	PCS		air palace	
	PCT		peaceful	
	PCV		pacav	
	PCW		pacific orient	
	PDA		podilia	
	PDC		district	
	PDD		pada	
	PDF		transregional	
	PDG		osprey	
	PDI		coki	
	PDK		predannack	
	PDQ		dispatch	
	PDT		piedmont	
	PDV		elicar	
	PDX		package express	
	PDY		pendley	
	PEB		palema	
	PEC		pac-east cargo	
	PED		parex	
	PEG		pegjet	
	PEI		panamedia	
	PEJ		premier wings	
	PEM		pem-air	
	PEN		peninsula	
	PEP		aero pena	
	PER		pas air	
	PET		aeropetro	
	PEV		peoples	
	PEX		pelican express	
	PFA		pacific sing	
	PFC		pacific international	
	PFD		pathfinder	
	PFI		pacifico chihuahua	
	PFN		panafrican	
	PFO		cyprus aerotrans	
	PFP		policia federal	
	PFR		pacific west	
	PFS		prairie	
	PFT		paragon flight	
	PFU		pfunwa	
	PFY		pelflight	
	PFZ		proflight-zambia	
	PGA		portugalia	
	PGC		thai freighter	
	PGE		presto	
	PGG		praga air	
	PGI		panagra	
	PGJ		uber	
	PGL		premiere	
	PGN		pergrine	
	PGO		pan airlines	
	PGP		perm air	
	PGS		pegasus	
	PGT		sunturk	
	PGU		air prague	
	PGV		flana	
	PGX		paragon express	
	PHA		gray bird	
	PHB		phoebus	
	PHC		helicopters	
	PHD		panhandle	
	PHE		pawan hans	
	PHF		shan feng	
	PHG		phoenix group	
	PHH		ibis	
	PHI		philair	
	PHJ		peachjet	
	PHL		phillips	
	PHM		petroleum	
	PHN		phoenix brasil	
	PHO		photoflight	
	PHP		panlines	
	PHR		pharaoh	
	PHS		passat	
	PHT		panank	
	PHU		pannon	
	PHV		new bird	
	PHX		reborn	
	PHY		phoenix armenia	
	PIA		pakistan	
	PIC		pacific express	
	PIE		pirate	
	PIF		aerocalpa	
	PIK		police ikarus	
	PIL		pinnacle	
	PIM		pinframat	
	PIN		road runners	
	PIO		pioneer	
	PIP		pilot	
	PIR		pamir	
	PIS		parsis	
	PIT		panaircam	
	PIU		prima	
	PIV		aerosokol	
	PIX		philinter	
	PIZ		pizaz	
	PJA		private flight	
	PJC		pittsburgh jet	
	PJE		pee jay	
	PJF		projet	
	PJI		private cab	
	PJJ		advantage	
	PJM		privatec	
	PJP		princely jets	
	PJS		jet aviation	
	PJT		projet	
	PJZ		primejet	
	PKA		equator	
	PKP		pikes peak	
	PKR		pakker avio	
	PKT		pektron	
	PKW		platinum west	
	PKZ		pravi	
	PLA		polyair	
	PLB		antex	
	PLC		special	
	PLE		pasair	
	PLF		polish air force	
	PLG		pilgrim	
	PLI		aeroperu	
	PLJ		platinumjet	
	PLK		pulkovo	
	PLL		air pal	
	PLM		pullman	
	PLN		planar	
	PLP		puma	
	PLQ		planetcam	
	PLR		polaris	
	PLS		palio	
	PLT		palmetto	
	PLU		pilatus mexico	
	PLV		perla	
	PLY		puma brasil	
	PLZ		planet	
	PMA		pan malaysia	
	PMC		primac	
	PME		adur	
	PMF		alfestival	
	PMI		aereoprim	
	PMJ		majestic	
	PML		prime nigeria	
	PMM		gazelle	
	PMR		servicios premier	
	PMS		planemaster	
	PMT		motorperm	
	PMU		premium	
	PMV		police merlin	
	PMW		paraway	
